Users,Date Created,Number of Likes,Source of Tweet,Tweet
Lauran Driscoll 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺,2022-10-25 18:07:30+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
predator,2022-10-25 18:07:30+00:00,0,Twitter for Android,RT @rsprasad: A competent leader of Indian origin Rishi Sunak is becoming the Prime Minister of UK. We all need to compliment him on this e…
Top Punjabi,2022-10-25 18:07:30+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
😈😈😈𝕯𝖔 𝖙𝖍𝖊 𝕯𝖊𝖛𝖎𝖑'𝕾𝖒𝖎𝖗𝖐😈😈😈,2022-10-25 18:07:30+00:00,0,Twitter for Android,"RT @Lowkey0nline: Joe Biden congratulates new British Prime Minister Rishi Sunak by calling him ""Rashid Sanook.""
https://t.co/x4WQuXZEXp"
Fabio and 69 others,2022-10-25 18:07:30+00:00,0,Twitter for iPhone,Gordon watching people call Rishi Sunak the first brown Prime Minister https://t.co/1xWMW9e6m0
Clarice,2022-10-25 18:07:29+00:00,0,Twitter Web App,"RT @PeterStefanovi2: At noon Rishi Sunak promised a “compassionate” Government

At 5pm he made Suella Braverman - with her cruel &amp; toxic vi…"
Elizabeth,2022-10-25 18:07:29+00:00,0,Twitter Web App,"RT @christopherhope: LATEST Anyone attacking Suella Braverman's return to the Home Office has not been paying attention.
Braverman's reappo…"
Lesley Hart,2022-10-25 18:07:29+00:00,0,Twitter for iPhone,"RT @BeckettUnite: A reminder that Track &amp; Trace never worked, was always in the hands of private providers (never the NHS) and wasted £37 b…"
nofrills/文法を大切にして翻訳した共訳書『アメリカ侵略全史』作品社など,2022-10-25 18:07:29+00:00,0,Twitter for Android,"RT @zarahsultana: Rishi Sunak will be a super-rich Prime Minister, governing for the super-rich. https://t.co/65mpdi0UwS"
A-Z 🗯🃏,2022-10-25 18:07:29+00:00,0,Twitter for iPhone,"RT @YDaCruzLeg: 🇬🇧🎉 Je vous présente le nouveau Premier Ministre britannique ! 🎉😂

Le multimillionnaire d'origine indienne Rishi Sunak a ét…"
Michael,2022-10-25 18:07:29+00:00,0,Twitter for iPhone,"RT @Telegraph: 🔵 Tens of thousands of Tory members will leave the party in anger at being denied a vote on the next leader, Rishi Sunak has…"
The Ombudsmans61percent Campaign,2022-10-25 18:07:29+00:00,0,Twitter Web App,Rishi Sunak latest news: Michael Gove returns to Cabinet as Levelling Up Secretary https://t.co/xg9EBAIQUv via… https://t.co/W6BiSkt5bq
Gary Rowe,2022-10-25 18:07:28+00:00,0,Fenix 2,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
HSRO,2022-10-25 18:07:28+00:00,0,Twitter for Android,"RT @infopublicave: 📢 El líder del Partido Conservador de #ReinoUnido, Rishi Sunak, recibió este martes el encargo formal del rey Carlos III…"
.......,2022-10-25 18:07:28+00:00,0,Twitter for Android,RT @ManOnelife: ภาพล่าสุดระหว่างรอ PM Rishi Sunak ออกมากล่าวสุนทรพจน์อย่างเป็นทางการ ณ บ้านเลขที่ 10 ถนนดาวนิง ครับ และเจ้านี้ก็คือ “แลร์รี…
Chandler Ching,2022-10-25 18:07:28+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
Ingrid Seward,2022-10-25 18:07:28+00:00,0,Twitter for iPhone,"RT @Platinum2022: King Charles III has appointed a Prime Minister for the first time in his reign.

He asked Rishi Sunak to form a governme…"
Forgetmenot,2022-10-25 18:07:28+00:00,0,Twitter Web App,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
El'the Nii Mantse#12 🇬🇭,2022-10-25 18:07:28+00:00,0,Twitter for iPhone,"RT @Lowkey0nline: Joe Biden congratulates new British Prime Minister Rishi Sunak by calling him ""Rashid Sanook.""
https://t.co/x4WQuXZEXp"
Tanzy🟠🌤️,2022-10-25 18:07:28+00:00,0,Twitter for Android,RT @JujuliaGrace: Rishi Sunak described himself as a Thatcherite. This isn’t going to be good for the NHS 🚨
LVF,2022-10-25 18:07:28+00:00,0,Twitter Web App,"RT @RichardJMurphy: So, Rishi Sunak appoints as Home Secretary a woman who dreams of deporting victims of torture to Rwanda. Any hope that…"
David,2022-10-25 18:07:28+00:00,0,Twitter for Android,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
Asma,2022-10-25 18:07:28+00:00,0,Twitter for iPad,"RT @I_amMukhtar: Rishi Sunak re-pointend Cruella Braverman as Home Secretary. The woman who's dream it is to see a ""flight deporting migran…"
braerabbit,2022-10-25 18:07:28+00:00,0,Twitter for Android,"RT @BeckettUnite: A reminder that Track &amp; Trace never worked, was always in the hands of private providers (never the NHS) and wasted £37 b…"
leah ☯,2022-10-25 18:07:28+00:00,0,Twitter for iPhone,RT @LKTranslator: BREAKING: The incoming prime minister could face problems from day one. Non-Tories don't want to accept Rishi Sunak becau…
predator,2022-10-25 18:07:28+00:00,0,Twitter for Android,RT @rsprasad: Some leaders hv become hyper active against majoritarianism after election of Rishi Sunak as PM of UK. Gently reminding them…
vaheg,2022-10-25 18:07:27+00:00,0,WordPress.com,Rishi Sunak re-appoints Jeremy Hunt as chancellor https://t.co/mCVgQtRtRS
Biggie Calls,2022-10-25 18:07:27+00:00,0,Twitter for iPhone,"RT @RichardJMurphy: So, Rishi Sunak appoints as Home Secretary a woman who dreams of deporting victims of torture to Rwanda. Any hope that…"
Simon Emilio Turkas 📷,2022-10-25 18:07:27+00:00,0,Twitter Web App,RT @AnushkaAsthana: Something has been niggling me. I understand why Rishi Sunak said this yesterday- but would a white PM feel the need to…
They call me Senator $🇳🇬🇨🇦//#PeterObi for pres,2022-10-25 18:07:27+00:00,0,Twitter for Android,"RT @NnamdiChife: I see people in their 40s in Nigeria are congratulating Rishi Sunak. 

These same people are promoting two 76 year Olds as…"
TheRanter2012🏴󠁧󠁢󠁳󠁣󠁴󠁿,2022-10-25 18:07:27+00:00,0,Twitter for Android,"RT @eiecampaign: Rishi Sunak’s estimated wealth is £730 million.

A worker earning the median wage (£31,772) would need to have been workin…"
Julian Mitchell,2022-10-25 18:07:27+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
donna osullivan,2022-10-25 18:07:26+00:00,0,Twitter for iPhone,RT @guardiannews: New UK prime minister Rishi Sunak warns ‘difficult decisions to come’ https://t.co/377nvFGM9Y
Dr Tofu Eating Wokerati 🌳💚,2022-10-25 18:07:26+00:00,0,Twitter for iPhone,"RT @ShippersUnbound: Politics is a rough trade and Rishi Sunak needed Suella Braverman's support at the weekend, but receiving several 🤮 em…"
Ashu Kundalya,2022-10-25 18:07:26+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
Satya,2022-10-25 18:07:26+00:00,0,Twitter Web App,RT @kushal_mehra: Most lefties don't get why average Indians are happy for Rishi Sunak. They know Rishi won't be pro India. Heck they want…
Lubo F#FBPE,2022-10-25 18:07:26+00:00,0,Twitter for iPhone,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
dreyfusarde,2022-10-25 18:07:26+00:00,0,Twitter for iPhone,RT @PoliticsMoments: Rishi Sunak lists the 'history of coca cola' as one of his interests on his Stanford alumnus page https://t.co/Xd1xqns…
Batfleck ,2022-10-25 18:07:26+00:00,0,Twitter for Android,"RT @piersmorgan: BREAKING: Rishi Sunak is new UK Prime Minister. He’ll be the first British-Asian PM &amp; first Hindu PM, and at 42, the young…"
"The Laffterman, Not dead, just resting! #Labour",2022-10-25 18:07:26+00:00,0,Twitter for Android,"RT @FreefromTorture: Rishi Sunak, the new Prime Minister, says he’ll do “whatever it takes” to send refugees to Rwanda.

Well - we'll do wh…"
block100gunner,2022-10-25 18:07:26+00:00,0,Twitter Web App,"RT @ShippersUnbound: Politics is a rough trade and Rishi Sunak needed Suella Braverman's support at the weekend, but receiving several 🤮 em…"
Noman,2022-10-25 18:07:25+00:00,0,Twitter for iPhone,"RT @Pun_Starr: Canadian citizen Akshay Kumar and British citizen Rishi Sunak are Indians.

But Indian citizen Sonia Gandhi is Italian, and…"
Punto Rojo,2022-10-25 18:07:25+00:00,0,Twitter for Android,RT @CNNEE: Rishi Sunak asumió formalmente como primer ministro del Reino Unido y trazó una cruda realidad para el país. Mira las principale…
Ãł,2022-10-25 18:07:25+00:00,0,Twitter for iPhone,"RT @Women4Wes: In just thirty seconds, this construction worker from Wakefield provided analysis of Rishi Sunak’s coronation that was more…"
Eve-lyn,2022-10-25 18:07:25+00:00,0,Twitter Web App,"RT @cnni: Rishi Sunak pledges to fixes ""mistakes"" made by Liz Truss in his first speech as UK Prime Minister https://t.co/Gf2E1tQovF https:…"
sagar vishwakarma,2022-10-25 18:07:25+00:00,0,Twitter for Android,"RT @PChidambaram_IN: First Kamala Harris, now Rishi Sunak

The people of the U.S. and the U.K have embraced the non-majority citizens of th…"
Connor,2022-10-25 18:07:25+00:00,0,Twitter for Android,"RT @RoyalFamily: The King received The Rt Hon Rishi Sunak MP at Buckingham Palace today.

His Majesty asked him to form a new Administratio…"
Theleedsunitedcollection.co.uk,2022-10-25 18:07:25+00:00,0,Twitter for iPhone,RT @PoliNATlON: 🚨|BREAKING: Larry the Cat glues himself to the floor in protest to Rishi Sunak https://t.co/OYZJUsGgPV
W NORRIS,2022-10-25 18:07:25+00:00,0,Twitter for Android,RT @BarbaraSutton15: Rishi Sunak's cabinet- same shit different shovel!
billy Sharman,2022-10-25 18:07:25+00:00,0,Twitter for Android,"RT @AdamBienkov: Rishi Sunak, who has just become Prime Minister without giving a single interview, or explaining anything about what he pl…"
Rosemary houston,2022-10-25 18:07:24+00:00,0,Twitter for iPhone,RT @BarbaraSutton15: Rishi Sunak's cabinet- same shit different shovel!
Gail Williams,2022-10-25 18:07:24+00:00,0,Twitter for iPhone,"Robert Peston, stop saying Rishi Sunak made Boris Johnson downfall, he clearly didn’t, stop lying,"
Pαρι,2022-10-25 18:07:24+00:00,0,Twitter for Android,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
phil walker,2022-10-25 18:07:24+00:00,0,Twitter for Android,"RT @RichardJMurphy: Rishi Sunak will never unite this country, whatever he says."
Dagens Nyheter,2022-10-25 18:07:24+00:00,0,TweetDeck,I Londons indisk-brittiska kvarter är många stolta över en premiärminister med indiskt påbrå • ”Men kommer jag att… https://t.co/h3dIWCaYB9
marguerite horner,2022-10-25 18:07:24+00:00,0,Twitter for iPhone,RT @JohnJCrace: Rishi Sunak stifles a grin and gets serious after Liz Truss goes down fighting | John Crace https://t.co/409cixIZrA
Abhijit INDIAN,2022-10-25 18:07:24+00:00,0,Twitter for iPhone,"RT @KaurageousDils: Facts about Rishi Sunak:-

Born &amp; raised in UK (Not in India)
His father born &amp; raised in Kenya (Not in India)
His moth…"
Steve Clark,2022-10-25 18:07:23+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
shail,2022-10-25 18:07:23+00:00,0,Twitter for iPhone,"RT @BesuraTaansane: Rishi Sunak &amp; his wife inherited a fortune built on the hard work of their family 

King Charles' fortune is built on l…"
HARSHVARDHAN MISHRA,2022-10-25 18:07:23+00:00,0,Twitter for Android,"RT @jeremycorbyn: In coronating Rishi Sunak, Tory MPs have decided that a former hedge fund manager is a safe pair of hands. 

The question…"
ThickAsBrexit,2022-10-25 18:07:23+00:00,0,Twitter for Android,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
Grahame Shaw,2022-10-25 18:07:23+00:00,0,Twitter for iPad,RT @Alison_McGovern: Worrying appearance that our new PM thought the only thing wrong with Liz Truss' government was that it wasn't Rishi S…
Dipankar Patgiri,2022-10-25 18:07:23+00:00,0,Twitter for Android,"RT @chasing_highs: The Tory members &amp; left i.e majority of Brits are currently opposing Sunak. 

That means this HISTORIC social change is…"
daphne hart 💙,2022-10-25 18:07:23+00:00,0,Twitter for iPad,"RT @YvetteCooperMP: At noon Rishi Sunak promised “integrity, professionalism &amp; accountability”

At 5pm he made Suella Braverman Home Secret…"
James David Chapman 🇺🇦,2022-10-25 18:07:23+00:00,0,Twitter Web App,"Rishi Sunak shows unsecure judgement on his choice of Home Secretary, unstable judgement on the economy and unfaith… https://t.co/LABlgH7t8q"
andrew mears,2022-10-25 18:07:23+00:00,0,Twitter for iPad,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
Kali,2022-10-25 18:07:23+00:00,0,Twitter Web App,"RT @thesatbir: Rishi Sunak’s grandfather is from Gujranwala (undivided India, now in Pakistan). Moved to Kenya in 1930s. Father born in Ken…"
El Riggy G,2022-10-25 18:07:23+00:00,0,Twitter for Android,"RT @jhonte_: Shop with Jiji the best platform #JoelHasWalked
Peninah Malonza Whatsapp #MainaAndKingangi #Tuinuane Mithika Linturi Rishi Sun…"
MAGDALENE KESHI IWUTE,2022-10-25 18:07:23+00:00,0,Twitter for iPhone,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
Patel Unnati,2022-10-25 18:07:22+00:00,0,Twitter for Android,RT @NewsBytesApp: Rishi Sunak scripted history on Monday after winning the race to lead the Conservative Party &amp; became the PM of the Unite…
fifie; welcome to recession people,2022-10-25 18:07:22+00:00,0,Twitter for iPad,RT @ManOnelife: ภาพล่าสุดระหว่างรอ PM Rishi Sunak ออกมากล่าวสุนทรพจน์อย่างเป็นทางการ ณ บ้านเลขที่ 10 ถนนดาวนิง ครับ และเจ้านี้ก็คือ “แลร์รี…
Gordon Mackie,2022-10-25 18:07:22+00:00,0,Twitter for Android,RT @MattSibson: Someone playing “I predict a riot” on loud speaker as Rishi Sunak makes his big speech 😂 https://t.co/E0gphkxxmB
Shivam,2022-10-25 18:07:22+00:00,0,Twitter Web App,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
predator,2022-10-25 18:07:22+00:00,0,Twitter for Android,"RT @rsprasad: Saw Mahbooba Mufti’s tweet commenting on the rights of minorities in India after the election of Rishi Sunak as PM of UK. 
@M…"
Metin Böke,2022-10-25 18:07:22+00:00,0,Twitter Web App,"RT @EremSenturk: Hint asıllı Rishi Sunak İngiltere’nin başbakanı oldu. Hindistanlı Milyarder 
Narayana Murthy'nin kızıyla evli 39 yaşında m…"
Wosi,2022-10-25 18:07:21+00:00,0,Twitter Web App,@PiersUncensored @NadineDorries @emilysheffield @TalkTV Every Tory MP in the House of Commons owes their mandate to… https://t.co/1ht5fz1QKY
FrankyArt,2022-10-25 18:07:21+00:00,0,Twitter Web App,RT @PoliNATlON: 🚨|BREAKING: Larry the Cat glues himself to the floor in protest to Rishi Sunak https://t.co/OYZJUsGgPV
mousey,2022-10-25 18:07:21+00:00,0,Twitter for iPhone,"RT @NadiaWhittomeMP: Rishi Sunak and his wife sit on a fortune of £730,000,000.

That’s around twice the estimated wealth of King Charles I…"
Nigel Hunt 💙,2022-10-25 18:07:21+00:00,0,Twitter for iPhone,RT @jeremycorbyn: Rishi Sunak's cabinet appointments are a clear signal of the pro-austerity and anti-migrant machine he intends to operate…
Ian Boswell,2022-10-25 18:07:21+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
